"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010738","GO:0010738","regulation of protein kinase A signaling","1/21","20/17249",0.05,41.0690476190476,6.25972954857396,0.0240827771268984,0.187753395350623,0.14933328261353,"MIF",1
"GO:0032303","GO:0032303","regulation of icosanoid secretion","1/21","20/17249",0.05,41.0690476190476,6.25972954857396,0.0240827771268984,0.187753395350623,0.14933328261353,"MIF",1
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","1/21","20/17249",0.05,41.0690476190476,6.25972954857396,0.0240827771268984,0.187753395350623,0.14933328261353,"MIF",1
"GO:0032148","GO:0032148","activation of protein kinase B activity","1/21","21/17249",0.0476190476190476,39.1133786848073,6.10142466458573,0.025272298380618,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0042474","GO:0042474","middle ear morphogenesis","1/21","21/17249",0.0476190476190476,39.1133786848073,6.10142466458573,0.025272298380618,0.187753395350623,0.14933328261353,"RPL38",1
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","1/21","22/17249",0.0454545454545455,37.3354978354978,5.9538681931891,0.0264604387180921,0.187753395350623,0.14933328261353,"MIF",1
"GO:0099010","GO:0099010","modification of postsynaptic structure","1/21","22/17249",0.0454545454545455,37.3354978354978,5.9538681931891,0.0264604387180921,0.187753395350623,0.14933328261353,"PFN1",1
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/21","22/17249",0.0454545454545455,37.3354978354978,5.9538681931891,0.0264604387180921,0.187753395350623,0.14933328261353,"MIF",1
"GO:2000773","GO:2000773","negative regulation of cellular senescence","1/21","22/17249",0.0454545454545455,37.3354978354978,5.9538681931891,0.0264604387180921,0.187753395350623,0.14933328261353,"MIF",1
"GO:0050821","GO:0050821","protein stabilization","2/21","211/17249",0.00947867298578199,7.78560144436922,3.46243680700306,0.0268461065004849,0.187753395350623,0.14933328261353,"GAPDH/PFN1",2
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","1/21","23/17249",0.0434782608695652,35.712215320911,5.81588238557696,0.027647199662361,0.187753395350623,0.14933328261353,"MIF",1
"GO:0046034","GO:0046034","ATP metabolic process","2/21","218/17249",0.0091743119266055,7.53560506771516,3.39043607794082,0.0285158702679705,0.187753395350623,0.14933328261353,"GAPDH/ND1",2
"GO:0001906","GO:0001906","cell killing","2/21","222/17249",0.00900900900900901,7.3998283998284,3.35071381362928,0.0294885663914079,0.187753395350623,0.14933328261353,"GAPDH/RPL30",2
"GO:0000413","GO:0000413","protein peptidyl-prolyl isomerization","1/21","25/17249",0.04,32.8552380952381,5.56474719167908,0.0300165894554865,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0001783","GO:0001783","B cell apoptotic process","1/21","25/17249",0.04,32.8552380952381,5.56474719167908,0.0300165894554865,0.187753395350623,0.14933328261353,"MIF",1
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","2/21","231/17249",0.00865800865800866,7.11152339723768,3.26484672027159,0.0317255945570841,0.187753395350623,0.14933328261353,"MIF/PPIA",2
"GO:0002227","GO:0002227","innate immune response in mucosa","1/21","27/17249",0.037037037037037,30.4215167548501,5.3415430776255,0.0323804799125119,0.187753395350623,0.14933328261353,"FAU",1
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","1/21","27/17249",0.037037037037037,30.4215167548501,5.3415430776255,0.0323804799125119,0.187753395350623,0.14933328261353,"MIF",1
"GO:1902914","GO:1902914","regulation of protein polyubiquitination","1/21","27/17249",0.037037037037037,30.4215167548501,5.3415430776255,0.0323804799125119,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0097529","GO:0097529","myeloid leukocyte migration","2/21","235/17249",0.00851063829787234,6.99047619047619,3.22814958597877,0.0327410492426968,0.187753395350623,0.14933328261353,"MIF/PPIA",2
"GO:0030595","GO:0030595","leukocyte chemotaxis","2/21","236/17249",0.00847457627118644,6.96085552865214,3.21910938455891,0.0329969282480693,0.187753395350623,0.14933328261353,"MIF/PPIA",2
"GO:0000470","GO:0000470","maturation of LSU-rRNA","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"RPL35",1
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"MIF",1
"GO:0015732","GO:0015732","prostaglandin transport","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"MIF",1
"GO:0019076","GO:0019076","viral release from host cell","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"MIF",1
"GO:0035891","GO:0035891","exit from host cell","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0046457","GO:0046457","prostanoid biosynthetic process","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"MIF",1
"GO:0051497","GO:0051497","negative regulation of stress fiber assembly","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"PFN1",1
"GO:0051873","GO:0051873","killing by host of symbiont cells","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"GAPDH",1
"GO:1903901","GO:1903901","negative regulation of viral life cycle","1/21","28/17249",0.0357142857142857,29.3350340136054,5.23884028192487,0.0335603666807063,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","2/21","241/17249",0.00829875518672199,6.81643943884608,3.17468540801576,0.0342883087900516,0.187753395350623,0.14933328261353,"GAPDH/ND1",2
"GO:0099563","GO:0099563","modification of synaptic structure","1/21","29/17249",0.0344827586206897,28.3234811165846,5.14138400706141,0.0347388831605683,0.187753395350623,0.14933328261353,"PFN1",1
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/21","29/17249",0.0344827586206897,28.3234811165846,5.14138400706141,0.0347388831605683,0.187753395350623,0.14933328261353,"PPIA",1
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","2/21","247/17249",0.00809716599190283,6.65085791401581,3.12301770081893,0.035864054317437,0.187753395350623,0.14933328261353,"GAPDH/ND1",2
"GO:0050482","GO:0050482","arachidonic acid secretion","1/21","30/17249",0.0333333333333333,27.3793650793651,5.04873516761984,0.0359160308640313,0.187753395350623,0.14933328261353,"MIF",1
"GO:1902230","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/21","30/17249",0.0333333333333333,27.3793650793651,5.04873516761984,0.0359160308640313,0.187753395350623,0.14933328261353,"MIF",1
"GO:1903963","GO:1903963","arachidonate transport","1/21","30/17249",0.0333333333333333,27.3793650793651,5.04873516761984,0.0359160308640313,0.187753395350623,0.14933328261353,"MIF",1
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","2/21","248/17249",0.00806451612903226,6.62403993855607,3.11457354515771,0.0361294161167531,0.187753395350623,0.14933328261353,"GAPDH/ND1",2
"GO:0032232","GO:0032232","negative regulation of actin filament bundle assembly","1/21","31/17249",0.032258064516129,26.4961597542243,4.96050457410247,0.0370918113014469,0.187753395350623,0.14933328261353,"PFN1",1
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","1/21","31/17249",0.032258064516129,26.4961597542243,4.96050457410247,0.0370918113014469,0.187753395350623,0.14933328261353,"MIF",1
"GO:0045070","GO:0045070","positive regulation of viral genome replication","1/21","31/17249",0.032258064516129,26.4961597542243,4.96050457410247,0.0370918113014469,0.187753395350623,0.14933328261353,"PPIA",1
"GO:1900027","GO:1900027","regulation of ruffle assembly","1/21","31/17249",0.032258064516129,26.4961597542243,4.96050457410247,0.0370918113014469,0.187753395350623,0.14933328261353,"PFN1",1
"GO:2000191","GO:2000191","regulation of fatty acid transport","1/21","31/17249",0.032258064516129,26.4961597542243,4.96050457410247,0.0370918113014469,0.187753395350623,0.14933328261353,"MIF",1
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/21","32/17249",0.03125,25.6681547619048,4.87634586657246,0.0382662259815877,0.191721601601628,0.152489471956703,"MIF",1
"GO:0001782","GO:0001782","B cell homeostasis","1/21","33/17249",0.0303030303030303,24.8903318903319,4.79594963456692,0.03943927641165,0.193534091097551,0.153931070419534,"MIF",1
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/21","33/17249",0.0303030303030303,24.8903318903319,4.79594963456692,0.03943927641165,0.193534091097551,0.153931070419534,"MIF",1
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","2/21","263/17249",0.00760456273764259,6.24624298388557,2.99324525941391,0.0402018710021007,0.193534091097551,0.153931070419534,"GAPDH/ND1",2
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation","1/21","34/17249",0.0294117647058824,24.1582633053221,4.71903849484691,0.0406109640972537,0.193534091097551,0.153931070419534,"FTH1",1
"GO:0060074","GO:0060074","synapse maturation","1/21","34/17249",0.0294117647058824,24.1582633053221,4.71903849484691,0.0406109640972537,0.193534091097551,0.153931070419534,"PFN1",1
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","1/21","35/17249",0.0285714285714286,23.4680272108844,4.6453629478531,0.0417812905424448,0.193534091097551,0.153931070419534,"PPIA",1
"GO:0034389","GO:0034389","lipid droplet organization","1/21","35/17249",0.0285714285714286,23.4680272108844,4.6453629478531,0.0417812905424448,0.193534091097551,0.153931070419534,"PPIA",1
"GO:0061081","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","1/21","35/17249",0.0285714285714286,23.4680272108844,4.6453629478531,0.0417812905424448,0.193534091097551,0.153931070419534,"MIF",1
"GO:0070229","GO:0070229","negative regulation of lymphocyte apoptotic process","1/21","36/17249",0.0277777777777778,22.8161375661376,4.57469787131507,0.0429502572496949,0.197089498220563,0.15675893201807,"MIF",1
"GO:0002385","GO:0002385","mucosal immune response","1/21","38/17249",0.0263157894736842,21.6152882205514,4.44160306975335,0.0452841174524125,0.198522336331558,0.157898567432754,"FAU",1
"GO:0033028","GO:0033028","myeloid cell apoptotic process","1/21","38/17249",0.0263157894736842,21.6152882205514,4.44160306975335,0.0452841174524125,0.198522336331558,0.157898567432754,"MIF",1
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/21","38/17249",0.0263157894736842,21.6152882205514,4.44160306975335,0.0452841174524125,0.198522336331558,0.157898567432754,"MIF",1
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","1/21","38/17249",0.0263157894736842,21.6152882205514,4.44160306975335,0.0452841174524125,0.198522336331558,0.157898567432754,"PPIA",1
"GO:1902229","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/21","38/17249",0.0263157894736842,21.6152882205514,4.44160306975335,0.0452841174524125,0.198522336331558,0.157898567432754,"MIF",1
"GO:0010737","GO:0010737","protein kinase A signaling","1/21","39/17249",0.0256410256410256,21.0610500610501,4.37882024771033,0.0464490139449752,0.199686877004027,0.158824807307309,"MIF",1
"GO:0018208","GO:0018208","peptidyl-proline modification","1/21","39/17249",0.0256410256410256,21.0610500610501,4.37882024771033,0.0464490139449752,0.199686877004027,0.158824807307309,"PPIA",1
"GO:1903532","GO:1903532","positive regulation of secretion by cell","2/21","286/17249",0.00699300699300699,5.74392274392274,2.82443042371394,0.0467698388094972,0.199686877004027,0.158824807307309,"MIF/PPIA",2
"GO:0048246","GO:0048246","macrophage chemotaxis","1/21","40/17249",0.025,20.5345238095238,4.31833763178466,0.0476125566937927,0.201431270943257,0.160212244656337,"MIF",1
"GO:0032781","GO:0032781","positive regulation of ATP-dependent activity","1/21","41/17249",0.024390243902439,20.0336817653891,4.26001492904789,0.0487747471934983,0.201431270943257,0.160212244656337,"PFN1",1
"GO:0002251","GO:0002251","organ or tissue specific immune response","1/21","42/17249",0.0238095238095238,19.5566893424036,4.20372357876151,0.0499355869371605,0.201431270943257,0.160212244656337,"FAU",1
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/21","42/17249",0.0238095238095238,19.5566893424036,4.20372357876151,0.0499355869371605,0.201431270943257,0.160212244656337,"PPIA",1
"GO:1905521","GO:1905521","regulation of macrophage migration","1/21","42/17249",0.0238095238095238,19.5566893424036,4.20372357876151,0.0499355869371605,0.201431270943257,0.160212244656337,"MIF",1
"GO:0018198","GO:0018198","peptidyl-cysteine modification","1/21","43/17249",0.0232558139534884,19.1018826135105,4.14934551901531,0.0510950774162864,0.201431270943257,0.160212244656337,"GAPDH",1
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","1/21","44/17249",0.0227272727272727,18.6677489177489,4.0967721082987,0.0522532201208229,0.201431270943257,0.160212244656337,"MIF",1
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation","1/21","44/17249",0.0227272727272727,18.6677489177489,4.0967721082987,0.0522532201208229,0.201431270943257,0.160212244656337,"PPIA",1
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/21","44/17249",0.0227272727272727,18.6677489177489,4.0967721082987,0.0522532201208229,0.201431270943257,0.160212244656337,"MIF",1
"GO:0097178","GO:0097178","ruffle assembly","1/21","44/17249",0.0227272727272727,18.6677489177489,4.0967721082987,0.0522532201208229,0.201431270943257,0.160212244656337,"PFN1",1
"GO:2000772","GO:2000772","regulation of cellular senescence","1/21","44/17249",0.0227272727272727,18.6677489177489,4.0967721082987,0.0522532201208229,0.201431270943257,0.160212244656337,"MIF",1
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","2/21","305/17249",0.00655737704918033,5.38610460577674,2.69825208285136,0.0524758513458831,0.201431270943257,0.160212244656337,"GAPDH/PPIA",2
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","2/21","307/17249",0.00651465798045603,5.35101597642314,2.68558631118759,0.053090638443486,0.201431270943257,0.160212244656337,"MIF/PPIA",2
"GO:0032309","GO:0032309","icosanoid secretion","1/21","45/17249",0.0222222222222222,18.2529100529101,4.04590317951113,0.0534100165391586,0.201431270943257,0.160212244656337,"MIF",1
"GO:0051047","GO:0051047","positive regulation of secretion","2/21","310/17249",0.00645161290322581,5.29923195084485,2.6667937409661,0.0540177598994897,0.201431270943257,0.160212244656337,"MIF/PPIA",2
"GO:0032892","GO:0032892","positive regulation of organic acid transport","1/21","46/17249",0.0217391304347826,17.8561076604555,3.99664620760447,0.0545654681581238,0.201431270943257,0.160212244656337,"MIF",1
"GO:0042742","GO:0042742","defense response to bacterium","2/21","315/17249",0.00634920634920635,5.2151171579743,2.63600807896816,0.055576012426513,0.201431270943257,0.160212244656337,"FAU/RPL30",2
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","1/21","47/17249",0.0212765957446809,17.4761904761905,3.94891557506631,0.0557195764629939,0.201431270943257,0.160212244656337,"MIF",1
"GO:0006693","GO:0006693","prostaglandin metabolic process","1/21","47/17249",0.0212765957446809,17.4761904761905,3.94891557506631,0.0557195764629939,0.201431270943257,0.160212244656337,"MIF",1
"GO:0140353","GO:0140353","lipid export from cell","1/21","47/17249",0.0212765957446809,17.4761904761905,3.94891557506631,0.0557195764629939,0.201431270943257,0.160212244656337,"MIF",1
"GO:0060326","GO:0060326","cell chemotaxis","2/21","316/17249",0.00632911392405063,5.19861362266426,2.62992937060474,0.0558896035985518,0.201431270943257,0.160212244656337,"MIF/PPIA",2
"GO:0031647","GO:0031647","regulation of protein stability","2/21","317/17249",0.00630914826498423,5.18221421060538,2.62387633224155,0.056203837310033,0.201431270943257,0.160212244656337,"GAPDH/PFN1",2
