"ID"	"log2FC"	"pvalue"	"padj"	"lfcSE"	"stat"	"condition"	"exp_observed_in_ctr_group"
"ENSG00000111859"	1.27223852851226	2.02766378424129e-06	0.000181601426798821	0.267803187247997	4.7506474496665	"ctr"	"up"
"ENSG00000151012"	1.27207586628589	1.6393074015223e-05	0.000902446244296748	0.295207827104872	4.30908583543075	"ctr"	"up"
"ENSG00000172059"	1.26124618254303	3.23665018185127e-05	0.00148823903572403	0.303465526938102	4.15614318788931	"ctr"	"up"
"ENSG00000063438"	1.25943221497562	9.68650491007461e-05	0.0034392824090475	0.323071062928926	3.89831327992594	"ctr"	"up"
"ENSG00000234745"	1.23296570410001	4.50938035979551e-07	5.46637108059656e-05	0.244340704264282	5.04609212702613	"ctr"	"up"
"ENSG00000084112"	1.21544714656129	0.00051895672880533	0.0117288129988564	0.350194639246932	3.47077599238818	"ctr"	"up"
"ENSG00000115257"	1.2139245052147	0.000592795964218151	0.0129512883271553	0.353410082352355	3.43488928537245	"ctr"	"up"
"ENSG00000145723"	1.2083244168266	0.00151500360085953	0.0243296450951068	0.380959281893801	3.17179413721029	"ctr"	"up"
"ENSG00000241779"	1.20407263058795	0.000217121327595178	0.00629389626200418	0.325582145481594	3.69821455905365	"ctr"	"up"
"ENSG00000038002"	1.17557203095955	2.23540275431939e-05	0.00114157738104625	0.277258899907995	4.23997942482514	"ctr"	"up"
"ENSG00000185453"	1.17195657467127	0.000184464658465492	0.00553440091561093	0.313408183283199	3.73939366354157	"ctr"	"up"
"ENSG00000078081"	1.17100343906004	1.26391355896103e-05	0.000744081652429898	0.268193632697693	4.36626114975665	"ctr"	"up"
"ENSG00000218426"	1.15938496690146	0.000293069924911657	0.00781584926414398	0.320152713069418	3.6213498108013	"ctr"	"up"
"ENSG00000143514"	1.15827873371141	0.00202168086166309	0.0298427946135532	0.375208283295934	3.0870286858722	"ctr"	"up"
"ENSG00000196705"	1.15756966898361	0.000588689338945828	0.0129393054151811	0.336818800439024	3.43677273202917	"ctr"	"up"
"ENSG00000122786"	1.15703047183287	0.00326996527727765	0.0405820613160383	0.393393949460819	2.94114963745295	"ctr"	"up"
"ENSG00000186564"	1.12841253204071	0.000720598943765686	0.0147323814721158	0.33368998109721	3.38161945507134	"ctr"	"up"
"ENSG00000206485"	1.12813073555033	0.00391577106175364	0.0458917661251029	0.391050999498362	2.88486856445193	"ctr"	"up"
"ENSG00000277953"	1.12588068365418	2.84622676549938e-09	6.32547544680705e-07	0.189534867574432	5.9402298799298	"ctr"	"up"
"ENSG00000236353"	1.12378212903154	0.00114091719672379	0.0204149347668057	0.345433325757532	3.25325336392224	"ctr"	"up"
"ENSG00000179588"	1.12137869884178	0.00687570344510788	0.0662773630881443	0.414894387997806	2.70280517471764	"ctr"	"up"
"ENSG00000185156"	1.11421564199093	0.00231408272018054	0.0322922171219612	0.365718494932693	3.04664833042145	"ctr"	"up"
"ENSG00000062725"	1.1138933530188	8.24842077515134e-05	0.00303648152523286	0.282924793385341	3.93706518149399	"ctr"	"up"
"ENSG00000276959"	1.11304188953251	6.51089818559647e-06	0.000459631112502019	0.246844498004924	4.50908121723783	"ctr"	"up"
"ENSG00000149289"	1.10813834248906	0.00359197333907802	0.0431697361800347	0.380550503151833	2.91193503440707	"ctr"	"up"
"ENSG00000130119"	1.10401256868711	0.000964269510345863	0.0180533516281758	0.334473302139269	3.30074945182746	"ctr"	"up"
"ENSG00000121380"	1.09601479771222	0.000119680086375335	0.00404586117349406	0.284917423978151	3.84678052471887	"ctr"	"up"
"ENSG00000226437"	1.09359385793817	0.00133121880655249	0.0223752897723199	0.340772273036068	3.20916325789927	"ctr"	"up"
"ENSG00000196505"	1.0743770444416	4.29387042776578e-06	0.000328221267538962	0.233731656475555	4.59662615086959	"ctr"	"up"
"ENSG00000121879"	1.07249657631695	0.0022631047889092	0.031840000670222	0.351253739660523	3.05333852773635	"ctr"	"up"
"ENSG00000281013"	1.07234508752812	1.7976945824058e-05	0.000963130923368392	0.250043084553803	4.28864125333318	"ctr"	"up"
"ENSG00000214940"	1.06605520810444	0.000460805532417908	0.0106965709759136	0.304364357678144	3.5025625741361	"ctr"	"up"
"ENSG00000186951"	1.05774315749919	0.00722539965474767	0.06854705237678	0.393758603019164	2.68627313635535	"ctr"	"up"
"ENSG00000272765"	1.0557025748392	1.1414917323649e-06	0.000113215225455464	0.216975761835344	4.86553228761258	"ctr"	"up"
"ENSG00000177606"	1.04568390708714	1.89781521238734e-05	0.000998933349292126	0.244513726923719	4.27658569620248	"ctr"	"up"
"ENSG00000259330"	1.04432732611163	1.22985887922969e-05	0.000730670119288886	0.238854814224953	4.37222640665758	"ctr"	"up"
"ENSG00000105227"	1.04015635459012	0.0128914841517049	0.0962131227018725	0.418278905340747	2.48675307625845	"ctr"	"up"
"ENSG00000201185"	1.03728173998523	0.00731615847942416	0.0690261147103533	0.386742379870178	2.68210000759014	"ctr"	"up"
"ENSG00000175322"	1.03268224013313	0.00570282813593775	0.0595127308342513	0.373565233205977	2.76439600995667	"ctr"	"up"
"ENSG00000131067"	1.01639222963539	0.00554105051299862	0.058382921164615	0.366429629414074	2.77377195523357	"ctr"	"up"
"ENSG00000198353"	1.014828120977	0.00770308969221156	0.0711781863035457	0.380825112234312	2.66481407967814	"ctr"	"up"
"ENSG00000139625"	1.01460475109882	0.00397981974495564	0.0460881211386149	0.352323061962721	2.87975684999631	"ctr"	"up"
"ENSG00000147166"	1.01436153775292	0.000934779240185645	0.01761322619655	0.306504140328709	3.3094546020327	"ctr"	"up"
"ENSG00000185955"	1.01386691433981	0.0112304751987665	0.0888889614692701	0.3998773986302	2.53544440824329	"ctr"	"up"
"ENSG00000132554"	1.00674306524866	0.00618247788785245	0.0620886335833617	0.367700511882067	2.73794306158473	"ctr"	"up"
"ENSG00000197415"	1.00257366307779	1.44624824254526e-05	0.000822579391411642	0.231182487836933	4.33671975960812	"ctr"	"up"
"ENSG00000107731"	1.00160261268569	0.0122576855624199	0.0934588811263524	0.399899188341503	2.5046377734339	"ctr"	"up"
"ENSG00000131089"	0.99477025405119	4.90846426348805e-06	0.00036362024460568	0.217737741280551	4.56866250288435	"ctr"	"up"
"ENSG00000178184"	0.990825466927742	1.78425309346337e-06	0.00016471401057426	0.207440135745622	4.77644050591427	"ctr"	"up"
"ENSG00000276323"	0.98994675955216	0.00982856568273094	0.0818848683861059	0.383432330157616	2.58180305021547	"ctr"	"up"
"ENSG00000223509"	0.989691555015594	0.00347344540161322	0.0423347678829229	0.338657053431322	2.92240053761733	"ctr"	"up"
"ENSG00000172410"	0.982539357756334	0.0147681536675985	0.104009748923034	0.40300789108966	2.43801518401966	"ctr"	"up"
"ENSG00000226264"	0.981694787938529	0.000171266746996197	0.00522799542781887	0.261226960952933	3.7580148096406	"ctr"	"up"
"ENSG00000182612"	0.980486544383931	0.00207766096182659	0.0301135376846388	0.318453474233569	3.07890044768296	"ctr"	"up"
"ENSG00000197594"	0.979911575294287	0.00157474201905401	0.0248991817795351	0.310045112992821	3.16054514078723	"ctr"	"up"
"ENSG00000100216"	0.978535576345533	0.00504939670975398	0.0543478115818453	0.348995193451656	2.80386548212184	"ctr"	"up"
"ENSG00000292270"	0.974013233727313	0.00113222854273673	0.0203411298523704	0.299196964242626	3.25542485430253	"ctr"	"up"
"ENSG00000275896"	0.968859154919433	0.000139202572689065	0.0045150542563283	0.254321719106665	3.80958086600965	"ctr"	"up"
"ENSG00000196663"	0.967507399430227	0.00725954820381051	0.068708074127705	0.360378555211505	2.68469748113175	"ctr"	"up"
"ENSG00000117505"	0.961118194231514	5.43965280217354e-06	0.000388579007612409	0.211370632933481	4.54707534766185	"ctr"	"up"
"ENSG00000162994"	0.958607943437498	0.00356119881619754	0.0430240715783901	0.328896175324508	2.91462174192716	"ctr"	"up"
"ENSG00000103047"	0.946758923395298	0.0153967853883018	0.106992948144186	0.390752993772836	2.42290894371419	"ctr"	"up"
"ENSG00000162642"	0.943501958086107	0.011680839389472	0.091182011373545	0.37416168375134	2.52164237830707	"ctr"	"up"
"ENSG00000115841"	0.941145451097845	0.0182990411547385	0.118770574850198	0.398873102861486	2.35951094306971	"ctr"	"up"
"ENSG00000005249"	0.939165894307263	0.000684942234514249	0.0141946530925327	0.276588361017379	3.39553656868537	"ctr"	"up"
"ENSG00000227669"	0.936055949949816	0.00482691338303247	0.0527095427750434	0.332127477121729	2.81836347315142	"ctr"	"up"
"ENSG00000116667"	0.932112199086141	0.0200248549340582	0.125689479112778	0.400756470922703	2.32588184275613	"ctr"	"up"
"ENSG00000156239"	0.922772247253161	5.05478477949483e-05	0.00212106545939571	0.227671892787127	4.0530793500977	"ctr"	"up"
"ENSG00000178460"	0.922384869869568	0.0108249570742883	0.0870671747305363	0.361960971124217	2.54829924619974	"ctr"	"up"
"ENSG00000274803"	0.91973765475689	1.48299935257537e-05	0.000834577469719588	0.212351768771316	4.33119846412661	"ctr"	"up"
"ENSG00000065618"	0.914994480305492	0.00713946520282186	0.0679466470254283	0.340112758747688	2.69026802662313	"ctr"	"up"
"ENSG00000176809"	0.911469613255022	0.00875529698832423	0.0760842282091811	0.347694860868804	2.6214641510015	"ctr"	"up"
"ENSG00000163508"	0.901438498328965	0.00712585482533672	0.0678709394911635	0.334994583605822	2.69090469650596	"ctr"	"up"
"ENSG00000224472"	0.900352491055657	0.00033609757656917	0.00854556571272587	0.251091098475343	3.5857602938643	"ctr"	"up"
"ENSG00000162852"	0.896263535206794	0.00111240808689898	0.0200450592355475	0.274890644329494	3.26043666343369	"ctr"	"up"
"ENSG00000251705"	0.890629289218872	7.84073115882503e-05	0.0029468696163477	0.225520484865344	3.94921680729207	"ctr"	"up"
"ENSG00000163710"	0.889448527534072	0.000783288260339909	0.0155633152522173	0.264824512850922	3.35863367767156	"ctr"	"up"
"ENSG00000147852"	0.88888977333328	0.00263703136677249	0.0355584420591423	0.295591363941028	3.00715745372933	"ctr"	"up"
"ENSG00000270276"	0.882727682465377	0.00392567415876271	0.0458956145390205	0.306069784942188	2.88407326006424	"ctr"	"up"
"ENSG00000139132"	0.882433612858941	2.28452471818842e-05	0.00116171953995675	0.208362049418248	4.23509758769756	"ctr"	"up"
"ENSG00000172159"	0.868968413951625	0.00791331326416262	0.0719997516931127	0.327203102152689	2.65574625739985	"ctr"	"up"
"ENSG00000134627"	0.865581265727885	0.000312189631118434	0.00814475600663549	0.240107793954503	3.60496946588872	"ctr"	"up"
"ENSG00000229861"	0.865257921656476	1.05199078058581e-15	6.0862604568656e-13	0.107878967015119	8.02063595524796	"ctr"	"up"
"ENSG00000069248"	0.860184730805317	0.0152428402614639	0.106107497666954	0.354487696272344	2.42655736673145	"ctr"	"up"
"ENSG00000185633"	0.859908263237627	0.0285311971067611	0.155019576863462	0.392669381162309	2.18990403757044	"ctr"	"up"
"ENSG00000136237"	0.85989057181748	0.0108199258591116	0.0870671747305363	0.337415575626894	2.54846140466356	"ctr"	"up"
"ENSG00000275111"	0.854945366591184	0.0114845893710565	0.089906429903489	0.338244253013179	2.52759761318952	"ctr"	"up"
"ENSG00000214595"	0.854217706623821	0.0365314640840005	0.179075255589624	0.408528551615179	2.09096207167539	"ctr"	"up"
"ENSG00000114978"	0.850366377343516	0.000225171276878214	0.00646478587037189	0.230516467812845	3.68896151069747	"ctr"	"up"
"ENSG00000275885"	0.846404799225117	6.75604139276798e-08	1.15827503935155e-05	0.156813035623704	5.39754106448263	"ctr"	"up"
"ENSG00000106688"	0.843633692730751	6.75207292427536e-05	0.0026000468485357	0.211709895413299	3.98485716070953	"ctr"	"up"
"ENSG00000278461"	0.841790933673598	0.0155794801742322	0.107692436999588	0.348045879242861	2.41862060112543	"ctr"	"up"
"ENSG00000122912"	0.841171093184673	0.00785050607612402	0.0718641673680888	0.316416186652272	2.65843256024409	"ctr"	"up"
"ENSG00000104324"	0.841077582597708	0.00048270061585876	0.011097490595634	0.240984215872545	3.49017706222946	"ctr"	"up"
"ENSG00000132623"	0.837296448469434	0.00025052133887397	0.00702454810239839	0.228661663646703	3.66172639136883	"ctr"	"up"
"ENSG00000197635"	0.83535104788062	0.000478902668663846	0.0110313069609113	0.239198826799316	3.49228739562952	"ctr"	"up"
"ENSG00000237495"	0.834619148355587	0.0154347451587498	0.107070737948067	0.344597125042029	2.42201425288674	"ctr"	"up"
"ENSG00000226060"	0.834374331854628	1.76946063774285e-05	0.000963130923368392	0.194395127209633	4.29215661848792	"ctr"	"up"
"ENSG00000284691"	0.829861811821007	0.00188944823042425	0.0284507756754347	0.267087306910584	3.10708068241832	"ctr"	"up"
"ENSG00000021776"	0.825118361809985	0.00207758986539755	0.0301135376846388	0.2679903568348	3.07891064273861	"ctr"	"up"
"ENSG00000068354"	0.821450094119722	0.0169070609024727	0.113606740140299	0.343886762259774	2.3887226385853	"ctr"	"up"
"ENSG00000128394"	0.821274886493216	0.00156822848407058	0.024828905062442	0.259753068509797	3.1617523950915	"ctr"	"up"
"ENSG00000268400"	0.818337935579297	0.0137877927336366	0.100101210282137	0.332286910305654	2.4627450260576	"ctr"	"up"
"ENSG00000242259"	0.817539609986615	1.0749794481313e-06	0.000110862702941349	0.167618205444429	4.87739149705704	"ctr"	"up"
"ENSG00000137877"	0.813879673382066	0.03833231560866	0.185046709420567	0.392934958287796	2.07128344326635	"ctr"	"up"
"ENSG00000116885"	0.80065651288763	0.00154977544701467	0.0246016602375966	0.252956231421753	3.16519782251459	"ctr"	"up"
"ENSG00000108984"	0.796939863374625	0.0116319388084313	0.0909413013941266	0.3158551793489	2.52311792074275	"ctr"	"up"
"ENSG00000157388"	0.79481908516143	0.0406668805664704	0.191164603869256	0.388301840870296	2.04691042252082	"ctr"	"up"
"ENSG00000108551"	0.792704692562523	0.0421337396089411	0.194629333736298	0.390072803796	2.03219677159828	"ctr"	"up"
"ENSG00000167384"	0.789994718881043	2.6490279356287e-05	0.00132496796033985	0.188017294760649	4.20171303861557	"ctr"	"up"
"ENSG00000064115"	0.78862138419747	1.77922033294845e-05	0.000963130923368392	0.18378775297797	4.29093544819605	"ctr"	"up"
"ENSG00000004848"	0.787237289419309	0.0147872880686751	0.104083427631771	0.322962904965247	2.43754709075342	"ctr"	"up"
"ENSG00000074356"	0.784740307928988	0.00134557650994007	0.0224644584905441	0.244766466124847	3.20607769664297	"ctr"	"up"
"ENSG00000167720"	0.779189934066136	0.0046868361102288	0.0515313701487428	0.275545860860583	2.82780489473721	"ctr"	"up"
"ENSG00000090889"	0.7791242815	0.0127090062735429	0.0953851058716624	0.312672650384975	2.49182101645511	"ctr"	"up"
"ENSG00000079435"	0.778573587746758	0.00172173204360536	0.0265559768663552	0.248391951777598	3.13445577513666	"ctr"	"up"
"ENSG00000166398"	0.776798022766407	0.00028550566303345	0.00771028515054862	0.214105530951691	3.62810815448611	"ctr"	"up"
"ENSG00000198081"	0.776328268534502	0.0258506954109051	0.146891191110924	0.348371816820629	2.22844739743749	"ctr"	"up"
"ENSG00000138670"	0.776130628114799	3.33007981436641e-05	0.00150808633404571	0.18703594478084	4.14963353180177	"ctr"	"up"
"ENSG00000006468"	0.774895720475339	0.00216586123013276	0.0309046477805729	0.252697725180698	3.06649266399699	"ctr"	"up"
"ENSG00000041982"	0.772663029589851	0.00381946823827222	0.044982765777728	0.267107970947259	2.89269925884172	"ctr"	"up"
"ENSG00000162772"	0.769895139533268	1.84297187276526e-05	0.000978650683409552	0.179751336397279	4.28311218689177	"ctr"	"up"
"ENSG00000176542"	0.769527588826398	0.00626990977874294	0.0625999893965841	0.281535702436855	2.73332150120106	"ctr"	"up"
"ENSG00000146085"	0.768077475298779	0.0435853728461995	0.198432496027026	0.380602554381201	2.01805654338697	"ctr"	"up"
"ENSG00000226634"	0.764195476857649	8.03398317463057e-06	0.00053863593340079	0.171180147366861	4.4642763113171	"ctr"	"up"
"ENSG00000119401"	0.762587406519653	0.010565667072783	0.0860818537274062	0.298264957236772	2.55674489415224	"ctr"	"up"
"ENSG00000234127"	0.762244156498097	0.000116233788034624	0.00398549054343864	0.197783271980632	3.85393642680126	"ctr"	"up"
"ENSG00000224587"	0.761172492558377	0.0424830671463179	0.195619415152394	0.375191591051321	2.02875680242593	"ctr"	"up"
"ENSG00000143061"	0.757757742736201	0.0112552319678323	0.0889230012152441	0.298956799347964	2.53467305105253	"ctr"	"up"
"ENSG00000196378"	0.756918668014191	0.0267462472673441	0.149366657039399	0.34169294271785	2.21520135005893	"ctr"	"up"
"ENSG00000089737"	0.75618278606253	0.0133454802667567	0.0981734490204005	0.305600707077921	2.4744143863179	"ctr"	"up"
"ENSG00000282988"	0.75528801204301	0.0135614344156923	0.0990529091871271	0.30594874924827	2.46867494604501	"ctr"	"up"
"ENSG00000131171"	0.754036603079352	0.00634557760066686	0.0632046873811062	0.276267802759682	2.729368372091	"ctr"	"up"
"ENSG00000108599"	0.752141900165165	0.0499320581838709	0.215357119378153	0.383639082477801	1.96054556096663	"ctr"	"up"
"ENSG00000138594"	0.74945766769424	0.048623354476117	0.21228865963162	0.380072735621889	1.97187958370113	"ctr"	"up"
"ENSG00000276296"	0.745732648481351	0.0419736748794545	0.194255481596015	0.366673022365378	2.03378106104095	"ctr"	"up"
"ENSG00000134146"	0.745572759063239	0.0212761974006751	0.130776530040998	0.323733189515007	2.30304702517589	"ctr"	"up"
"ENSG00000278677"	0.745358767165675	0.00104883965364373	0.0191923811430776	0.227445508025847	3.27708721809961	"ctr"	"up"
"ENSG00000127252"	0.74442550212952	0.000970226294074248	0.0181365821731854	0.225650423818588	3.29902106777341	"ctr"	"up"
"ENSG00000197081"	0.744370197460255	7.3144467447687e-08	1.23634754061928e-05	0.138274714184766	5.38327055563906	"ctr"	"up"
"ENSG00000228736"	0.743527382989926	1.48055966136185e-06	0.00013990705902365	0.154456128935855	4.81384188579987	"ctr"	"up"
"ENSG00000103512"	0.740621304220868	4.51368659103329e-05	0.00194153235766991	0.181548039716964	4.07947838696306	"ctr"	"up"
"ENSG00000140465"	0.738309415353026	0.00212695081477849	0.0305039723096332	0.240342273319925	3.07190826297231	"ctr"	"up"
"ENSG00000162482"	0.738133588799574	0.0365439059680912	0.179075255589624	0.353034895945578	2.09082330748788	"ctr"	"up"
"ENSG00000128590"	0.737193569904638	0.000279977019682648	0.00763637321184422	0.20290728766326	3.63315472004173	"ctr"	"up"
"ENSG00000223752"	0.733048911261378	0.0416998737999955	0.193593882194873	0.359954744547069	2.03650298368417	"ctr"	"up"
"ENSG00000084636"	0.728471697308021	0.0398366448349576	0.189079166170131	0.354411773731181	2.05543876163821	"ctr"	"up"
"ENSG00000134253"	0.721447889894812	0.00637585718572117	0.0632046873811062	0.264479920646813	2.72779834525977	"ctr"	"up"
"ENSG00000128917"	0.721428572666467	0.00602442070600108	0.0613223688657497	0.262676826965989	2.74644924335056	"ctr"	"up"
"ENSG00000121797"	0.720783619825178	0.0494209632124251	0.214270585083928	0.366821849652613	1.9649418934771	"ctr"	"up"
"ENSG00000182557"	0.720437107928718	1.46252564142335e-05	0.000827913689751018	0.166219248067308	4.33425801347018	"ctr"	"up"
"ENSG00000183826"	0.714973008235297	0.0191883426329442	0.122194666648287	0.305302439803444	2.34185160359544	"ctr"	"up"
"ENSG00000276111"	0.71364544206789	0.0330105032777237	0.168149002477064	0.334737491057863	2.13195552076516	"ctr"	"up"
"ENSG00000123104"	0.712639473093693	0.0161778776906188	0.110501257919816	0.296330855063743	2.40487772675713	"ctr"	"up"
"ENSG00000119771"	0.711240181607535	0.0297128812104525	0.158643436690328	0.327172917714207	2.17389686951051	"ctr"	"up"
"ENSG00000138161"	0.710153758440452	0.0465757434549385	0.207327706677566	0.35683645215044	1.99013793058635	"ctr"	"up"
"ENSG00000188306"	0.708783671453708	0.0381516942388874	0.184323060612273	0.341875558959984	2.07322124345447	"ctr"	"up"
"ENSG00000277443"	0.708635829813008	0.0384796546403183	0.185310728466477	0.342384372347476	2.06970845355592	"ctr"	"up"
"ENSG00000111412"	0.708423838760869	0.00384116301152152	0.0451496545556021	0.245051375288869	2.89091966093139	"ctr"	"up"
"ENSG00000205090"	0.707602140208639	0.0266224198693586	0.149088035861956	0.319169599937907	2.21700982908867	"ctr"	"up"
"ENSG00000206376"	0.705737396409982	1.28507146568287e-06	0.00012641100540705	0.145751811937393	4.8420488708101	"ctr"	"up"
"ENSG00000122861"	0.701059599426099	0.000994407705684349	0.0184449565315578	0.212951827423895	3.29210417166598	"ctr"	"up"
"ENSG00000026950"	0.69967822510898	0.00124123916998371	0.0214951100706703	0.216670280886101	3.22923024905656	"ctr"	"up"
"ENSG00000167377"	0.699215133254824	2.66398331889626e-05	0.00132558087654475	0.166462407647703	4.20043866441381	"ctr"	"up"
"ENSG00000113273"	0.699164997477246	0.0173254979729359	0.115065468275154	0.29380058424217	2.37972636875681	"ctr"	"up"
"ENSG00000168228"	0.698455041014077	0.00248358116083135	0.0339856984163478	0.230868683613701	3.02533470577916	"ctr"	"up"
"ENSG00000163596"	0.694296102652574	0.00231231300223306	0.0322922171219612	0.227871293758277	3.04687831100426	"ctr"	"up"
"ENSG00000151748"	0.690857361148542	0.0416595981041194	0.193481748006013	0.339170201842692	2.03690464962769	"ctr"	"up"
"ENSG00000054179"	0.689608331504746	0.00165100810840225	0.0257656024823608	0.219149972836253	3.14674157874533	"ctr"	"up"
"ENSG00000184708"	0.688690617230175	3.24966070841561e-05	0.0014885182504464	0.165740829917652	4.15522606935388	"ctr"	"up"
"ENSG00000165359"	0.688512028501931	0.0314936537674549	0.163686618123663	0.320122176351205	2.15077891931662	"ctr"	"up"
"ENSG00000119965"	0.688224352550078	0.00952263897449875	0.0802536448967412	0.265447187220058	2.59269785360179	"ctr"	"up"
"ENSG00000233418"	0.685936790781618	0.00326106698987238	0.040555507715501	0.233153735598322	2.94199356927033	"ctr"	"up"
"ENSG00000128710"	0.682257601218208	0.0171774377236068	0.114569090212689	0.286315476323363	2.38288761047506	"ctr"	"up"
"ENSG00000185278"	0.681610315869057	0.01062293188271	0.0863724969677522	0.266789283941309	2.55486392031775	"ctr"	"up"
"ENSG00000085382"	0.681596222029979	0.00293867253150048	0.0378807830832839	0.229178749750441	2.97408124781284	"ctr"	"up"
"ENSG00000185513"	0.681067774140897	0.0124241539414833	0.0938699139314221	0.272442100742363	2.49986243787246	"ctr"	"up"
"ENSG00000225682"	0.678982051748185	0.000176364606835369	0.00533136434919713	0.181029668371266	3.75066726828273	"ctr"	"up"
"ENSG00000235905"	0.678453583013182	0.000552140729860507	0.0124086908222021	0.196420011795739	3.45409603029002	"ctr"	"up"
"ENSG00000270882"	0.677943440825575	0.00326467396410912	0.0405583356555627	0.230463569344117	2.94165122390039	"ctr"	"up"
"ENSG00000125931"	0.677083847171509	0.0211703090627413	0.130490436087293	0.293754203672722	2.30493330378299	"ctr"	"up"
"ENSG00000230705"	0.671490871272883	2.47125840507447e-06	0.000212711232465654	0.142552331388767	4.71048677163759	"ctr"	"up"
"ENSG00000182010"	0.66601692756299	0.0122659140165207	0.0934588811263524	0.265938677988499	2.50440038508349	"ctr"	"up"
"ENSG00000123908"	0.664826649030746	1.00259966382713e-06	0.000104627813613821	0.135925028077267	4.8911275460824	"ctr"	"up"
"ENSG00000104643"	0.664066371976763	0.0188045295207803	0.120939527748598	0.282655591284123	2.34938346331613	"ctr"	"up"
"ENSG00000066933"	0.660737064794917	0.00653939400078817	0.0644858401014452	0.24296868607884	2.71943300784248	"ctr"	"up"
"ENSG00000153558"	0.660451836404453	0.0234345153175815	0.138400042904253	0.291426091692616	2.26627558489536	"ctr"	"up"
"ENSG00000135925"	0.659342651965057	0.0171992447000487	0.114569090212689	0.276753263672959	2.38242051137726	"ctr"	"up"
"ENSG00000180535"	0.659324168680684	0.00255965091635257	0.0347165820351804	0.218594375831115	3.01619914132683	"ctr"	"up"
"ENSG00000292155"	0.656978315544772	0.0125613091600843	0.0945723157027426	0.263215590226994	2.49597037538013	"ctr"	"up"
"ENSG00000070159"	0.655876473386548	0.00632872235522791	0.0631346608354864	0.240226211077649	2.73024525693637	"ctr"	"up"
"ENSG00000253368"	0.653557708476223	0.0189656723764839	0.121515167434628	0.278559505827807	2.3462050111484	"ctr"	"up"
"ENSG00000232616"	0.65165491074512	0.00828365528457525	0.0737910126018174	0.246812420616628	2.64028410368104	"ctr"	"up"
"ENSG00000124102"	0.650061211545794	6.75955850965035e-05	0.0026000468485357	0.163143649089215	3.9845940382902	"ctr"	"up"
"ENSG00000284845"	0.649601673192651	0.0170915448057475	0.114270545522995	0.272400228088172	2.38473248628259	"ctr"	"up"
"ENSG00000236014"	0.647550973416935	2.40964336379175e-05	0.00121504747936407	0.153335441087465	4.22310047060524	"ctr"	"up"
"ENSG00000293268"	0.647481595163215	0.0314416379961739	0.163559210052918	0.300952930148331	2.15143808317164	"ctr"	"up"
"ENSG00000080839"	0.646568636764855	0.000166038828249907	0.00512082909950943	0.171696416917025	3.76576662678593	"ctr"	"up"
"ENSG00000291939"	0.643176904012278	0.0042029627567897	0.0477231091498765	0.224689616290108	2.86251280602946	"ctr"	"up"
"ENSG00000230734"	0.642291418573026	0.00464862758994487	0.0514143808344886	0.226924056886447	2.83042453667409	"ctr"	"up"
